,sequence_id,Pos_x,Pos_y,Pos_z,RotE_x,RotE_y,RotE_z,RotQ_x,RotQ_y,RotQ_z,RotQ_w
149,c24f1098-ebf5-4fd2-a276-c618db6903e1,0.006744385,-0.036570966,185.8955536,84.1607696,-88.11000527,-86.38002954,0.002069307,0.705916464,0.025313901,-0.707839608
150,7f510aac-acaa-459f-8ddc-d8cfe2a898dc,0.021408081,0.022233099,186.0718079,-42.67001194,-73.40587813,32.33652468,0.125133902,0.615912914,0.000889413,-0.777812362
151,41a517ee-0a81-4aed-86bd-eba09f3bf46e,0.009841919,-0.026116252,186.14711,-28.58527003,-81.59876684,25.41256537,0.043036118,0.658787131,-0.003990853,-0.75108707
152,10680d07-55f5-4411-bf80-aa483f4e4451,0.018180847,0.021114737,186.392807,14.87001412,-79.11750711,-25.61303569,0.042697988,0.637918949,0.089094639,-0.763739884
153,e6e31d13-e232-47ec-8270-657f14cdf4bc,0.006492615,-0.051570445,186.3329926,-76.90145508,-85.05215436,77.99006932,0.023081163,0.699781537,-0.036503401,-0.713050306
154,07a1af3b-02c5-432a-972e-03933aca8527,0.017959595,-0.021186978,186.537323,-17.12213112,-74.94254433,14.12552547,0.043281417,0.611547172,-0.006622273,-0.789995551
155,3b2fc24e-7675-4ba6-87eb-feaaa8206163,0.012298584,0.024376748,186.7231903,-65.66089937,-81.86506872,55.70672751,0.104924604,0.678108573,0.017459758,-0.727224052
156,9f1a8a99-de9c-4720-8424-973bc3eecf1f,0.019325256,0.037610557,186.9010315,-29.14074255,-78.48996793,17.45465224,0.099666893,0.634763718,0.043579623,-0.765011311
157,b898ad21-c89d-4e46-b9b9-9f9866fe96a4,0.006065369,-0.048214339,186.9760437,99.48148,-88.94903799,-97.72426432,-0.017254405,0.707964003,-0.004430233,-0.706023872
158,59c6fa52-6dff-4b4e-9d7c-38bb1f9fe4ee,0.007041931,-0.046805575,187.0070648,59.8209424,-80.66676455,-58.5719211,-0.057094581,0.675260603,0.041731387,-0.734181046
159,f93bf16d-2032-42c8-a53c-0ca6842b0d8a,0.00566864,-0.036148891,187.2832184,50.82172332,-87.25628456,-50.49024692,-0.015136901,0.696168602,0.011047216,-0.717633665
160,56446b11-d861-4ddc-bb8d-87fe3b3dca47,0.012214661,-0.011715412,187.4967346,-16.08254671,-78.58926833,13.09402875,0.036053181,0.635335445,0.000642276,-0.771394014
161,ac2a1123-acbd-48b3-a562-5155c4841b62,0.007041931,-0.003912628,187.614563,22.45402571,-85.26966731,-26.72106519,0.014160249,0.679479599,0.038443726,-0.732549787
162,1808ef80-350c-4a58-9a16-1755d2be3c1a,0.017738342,-0.010109305,187.8473053,-18.9300023,-73.9333986,16.52226659,0.0447971,0.605887771,-0.015376166,-0.794139028
163,bd2927b3-5b4e-4ccd-ae3a-468fd9d958f1,0.036010742,0.059990704,188.0422211,-6.62885765,-70.50510556,-7.615685808,0.085375577,0.571808696,0.087437488,-0.811234117
164,6720e33a-0f0f-482c-8074-986d8cf25bd5,0.018180847,0.026443064,188.181015,10.15359098,-76.15321393,-18.89347759,0.032110494,0.617397666,0.074861154,-0.782422543
165,51e3b173-24ee-45ca-8c67-0d8834eb215b,0.012298584,0.051639766,188.2845764,-14.56247042,-88.19753855,2.586750832,0.075412907,0.692164242,0.072096407,-0.714159489
166,ab0ea4b6-6a7c-4d48-ae49-456f7927e8b9,0.00957489,0.040556908,188.4669342,30.19079828,-88.21537972,-40.16577549,0.055122957,0.695343316,0.067811318,-0.713344693
167,b647e3f6-fc60-4599-8532-8ff347171aa8,0.022583008,0.040542513,188.7461548,-23.42410244,-72.62101036,14.28480932,0.090212703,0.595671177,0.021165604,-0.79786557
168,3089c62f-a493-4723-8915-18206744ab2e,0.010902405,0.049729019,188.6625977,-60.48129135,-84.56346949,49.38204848,0.095752649,0.683733225,0.040858928,-0.722267866
169,59f863b0-3757-4653-808c-3b983258823f,0.020957947,0.005109757,189.149231,19.62540045,-70.97524791,-24.45782082,-0.014453507,0.588447988,0.073254593,-0.805080056
170,ed7a59b2-99ea-4626-89e3-215dae5d60be,0.01650238,0.061821371,189.3025818,-44.29502147,-76.01654219,32.56919892,0.125194922,0.630752206,0.018190816,-0.765602469
171,3723642b-9c91-4eae-821e-302f49fd9128,0.021537781,0.003296912,189.563858,2.934815916,-71.30168637,-6.126091112,0.010354772,0.582932651,0.028501665,-0.811954439
172,8c628911-a256-45a8-802c-25263fe5f6a5,0.021652222,-0.013209701,189.7785645,17.11716746,-69.92746304,-18.17857699,-0.030909451,0.578827381,0.043808036,-0.813685715
173,278fba77-edee-4a2e-85a8-e188c23f5d95,0.016685486,0.003949285,189.7613678,9.241895537,-73.44623292,-12.46523937,0.000512851,0.599492729,0.038847994,-0.799436808
174,129ee269-1218-4271-9609-70b890343440,0.002738953,0.00353986,189.9003906,-55.21303853,-82.9181743,52.95123334,0.049297307,0.680000544,-0.02143869,-0.731238484
175,23c165e4-7c84-43ed-9de0-17325d8991a0,0.013534546,0.03321588,190.4094849,4.47288605,-76.09266159,-11.37635587,0.030457461,0.6158427,0.054062791,-0.785421848
176,1cc842a5-8e4c-4b97-8191-2729dd148cf8,0.010894775,-0.028728127,190.63797,21.17395727,-75.41954971,-18.34879031,-0.047628049,0.616733074,0.013047058,-0.785621822
177,067613d9-fd31-4f90-9305-f6715da77b55,0.009513855,0.013512552,190.8694,28.86828773,-75.10303059,-32.74806884,-0.023213653,0.622007966,0.070682257,-0.779468715
178,c1b01694-090b-48c9-8296-8d3d0655bc40,0.005691528,-0.063792169,191.0575256,-56.42909298,-81.11945844,66.0773237,-0.011290198,0.676158547,-0.107284322,-0.728815734
179,eeafdf65-0336-4ec2-b0f9-53461096b243,0.020217896,0.00794369,191.3943634,-16.61544204,-69.33751116,15.89759678,0.039857168,0.573887646,-0.031141682,-0.817370534
180,8eb53d8c-378b-4d03-9e12-21b89ce37364,0.005104065,-0.00905931,191.588501,24.39751611,-77.93971215,-23.58874803,-0.035168372,0.635312438,0.025242399,-0.771041036
181,7307e5bf-589f-4672-a818-0bfd7f290dce,0.008903503,-0.019182384,191.8596191,33.59495037,-73.27411081,-31.53549725,-0.067929082,0.612800241,0.042784281,-0.786149621
182,c47ef469-17a4-4507-aedf-3bedce2b872c,0.004478455,0.062014937,192.0682373,22.06289408,-83.38267998,-31.6380363,-0.040485274,-0.667054296,-0.077350602,0.739875793
183,c953186c-9017-4fb1-9e64-1b3065fce8d1,0.020019531,-0.013124824,192.4194946,11.53092462,-69.08854419,-9.519087284,0.035647646,-0.569094718,-0.011232398,0.82142216
184,f6f5d470-3a42-4e4e-8e50-3e8b8fe8db07,0.032569885,0.024391532,192.716629,15.62691979,-63.25592254,-20.67529984,0.020647526,-0.531871796,-0.081242576,0.842665851
185,3b5f4b64-67d9-4267-9780-7010abb53023,0.02571106,-0.05077979,193.2385712,12.38046106,-67.8721229,-3.37463484,0.073081106,-0.557405949,0.035884865,0.826238573
186,a6d25e69-0e18-4aa9-82ac-54d0763258e4,0.014808655,0.04913649,193.4974213,1.480601332,-71.85023391,-8.03000749,-0.030640874,-0.585971177,-0.049132414,0.8082605
187,d833e3aa-66fb-436e-8766-338e9136e26e,0.01738739,0.035259336,193.5087738,-0.843030365,-69.98543093,-3.341103033,-0.022741975,-0.573037326,-0.028098909,0.818731606
188,b94cbf29-7488-4b76-a901-d2940f972842,0.025291443,0.052811593,194.1005859,-20.06488781,-65.12862316,15.07568694,-0.076021791,-0.544695437,0.015911965,0.835029662
189,9d12cbd2-6e43-48cf-bef3-1616c4f31279,0.001953125,-0.017201841,194.3227234,-0.302403014,-78.26464147,5.334497568,0.027324254,-0.630522788,0.034433309,0.774924934
190,aae3b65d-f158-4779-8e39-f4dfe6ab755f,0.008018494,0.062680006,194.6413269,3.455183988,-74.77523305,-11.16023158,-0.035176039,-0.606381238,-0.059005544,0.792201281
191,6fa083ff-1cfa-44c9-87a6-309c5e7e751f,0.01033783,0.028006047,194.9625549,9.365619989,-71.29479513,-11.60719106,0.00726694,-0.584581196,-0.034561455,0.810566247
192,f5e17aa4-e245-4a5d-ad0d-064191029085,0.023330688,-0.010948062,194.9940948,-3.926163721,-66.23482906,9.098531069,0.014709098,-0.546591282,0.047735788,0.835908473
193,a2697f6e-4c2a-46f1-89f0-532b038cfc67,0.035240173,0.023722082,195.3278961,-4.296042417,-61.31784505,4.021581003,-0.01434263,-0.510385573,0.011060962,0.85975498
194,5e46aa63-e2db-4dc9-8fc0-d84d83460589,-0.00252533,0.030561626,195.850708,8.599503667,-78.11502654,-10.1536193,0.002388922,-0.631013691,-0.021465145,0.775471151
195,55fd56b2-6620-4cff-adfd-68726e92cb0b,0.018051147,0.029190332,196.2383423,-3.048433868,-66.87780419,2.326647851,-0.011008338,-0.551189601,0.002281313,0.834304333
196,2d5ea16a-1ec2-4a76-92b8-21e92b220f6e,0.016082764,0.043254495,196.5567017,17.11415478,-66.52621791,-21.60324405,0.020565018,-0.556085765,-0.074794203,0.827497244
197,1f946070-fe59-4d9c-8af8-d393aabdc4bc,0.002922058,0.049721897,196.5168304,-16.95227703,-73.46667792,13.58720343,-0.047321733,-0.601379156,0.006229621,0.79753691
198,aabade80-96ab-4a8e-b5ad-394b67cf4065,-0.001213074,0.004442841,197.1644287,-29.42292244,-73.68996132,34.16490891,-0.023889858,-0.614103615,0.081804015,0.784610808
199,cad8be09-7e81-469f-adbe-c1225d0f16cf,0.00907135,0.041864678,197.5375824,18.3302013,-68.48221656,-21.63625316,0.025071258,-0.570334971,-0.06514959,0.818440676
200,ff8bbd51-be48-4bef-b0aa-f0ab762b5730,-0.003189087,0.005230524,198.1819763,-20.64573343,-74.88696319,25.64735374,-0.00596629,-0.614796281,0.067137517,0.785800695
201,b09a2a9e-2d99-4b17-9b01-6be5d306c063,-0.003761292,-0.017376147,198.1687012,20.617874,-77.16286594,-13.12701434,0.068844274,-0.625528276,0.022958089,0.77681905
202,80376c49-36c7-4920-94d5-71f153c6c861,0.000549316,0.037596427,198.549408,-24.83373002,-70.82706983,25.43303885,-0.046368785,-0.590613425,0.053661741,0.803832233
203,3e338158-fecd-40d7-8505-d7ded15c0782,0.002479553,-0.045145873,198.8769531,27.86484482,-74.73371522,-15.68332502,0.109203041,-0.609661222,0.039520632,0.78410846
204,0dafd330-e2e9-49eb-9a6a-c0a3effbf562,0.011489868,0.001748037,199.2868347,4.290062266,-67.59713697,1.268617749,0.037255581,-0.555506706,0.030012764,0.830134749
205,39edbaa6-a2e8-4907-9179-5f17d6b4fb1c,0.033714294,-0.039499503,199.6797028,22.5017725,-59.426753,-11.78701257,0.118640229,-0.500965834,0.008729916,0.857252419
206,0a907918-82d5-4390-85e7-635c62e461a9,0.023109436,-0.057230949,200.0124359,3.938032789,-67.26777533,12.31515676,0.087818429,-0.547294915,0.108175136,0.825260222
207,3973bbab-21e1-4ce2-a653-0e99b63102aa,0.004058838,-0.034412481,200.3455353,20.5564362,-71.90297973,-9.106062819,0.098127179,-0.587321818,0.041195117,0.802326143
208,bbf34e0a-4d79-4ed9-a1fb-0e73916a4b8e,0.003860474,0.016049787,200.7406769,4.303323016,-69.19821889,-0.186976117,0.029978879,-0.567480266,0.019976886,0.822598517
209,3164cbac-5519-459a-bff2-8ffd350a0057,9.92E-05,0.020130366,201.1089478,25.93282257,-68.23534138,-23.64667274,0.069826171,-0.573057473,-0.042121232,0.815447748
210,f51bff8f-e208-4c79-9b4c-cfdd516f8a76,0.013870239,0.021274433,201.5244141,-2.924847219,-64.4803955,7.382867882,0.012793614,-0.533579409,0.040852115,0.844665885
211,281d50c0-9de3-4800-adbd-536ef22066e5,0.032577515,0.028284013,201.9450226,2.429779617,-57.96275906,0.531524184,0.020793958,-0.48432523,0.014329573,0.87452358
212,0b80bb94-6b8e-4ff5-84e1-7714586fe24a,0.033355713,-0.051438227,202.309082,5.311959646,-62.11761814,11.81003086,0.092505507,-0.508544922,0.111816183,0.848717868
213,78a014c9-fbaf-41a2-b672-e376109d9d2d,-0.004928589,0.043475747,202.6495209,23.94113956,-69.09563329,-24.36769154,0.049903266,-0.578320444,-0.055080127,0.81241703
214,6ac7185f-2630-4dfb-92e3-d99745f66ac4,-0.011825562,0.064094722,203.0248718,-18.69110246,-73.39358528,17.28290306,-0.040131293,-0.602518141,0.022934828,0.796765625
215,d1fb21f4-49a5-4640-9a41-bcc9db31de17,0.026191711,-0.037121803,203.4932404,-3.63816225,-62.69752563,19.94235682,0.063336588,-0.516823769,0.131535754,0.843552232
216,44c30359-5a56-4a23-b15b-160cca6a032a,0.002967834,0.012620568,203.8697815,2.031126675,-67.36575073,4.752809605,0.037728064,-0.553420246,0.044318967,0.830866158
217,e2d0e8ef-36b3-4030-be86-9ec21ab3079a,0.015159607,0.063304842,204.3101044,8.296451158,-61.37241349,-10.85718908,0.013775053,-0.512601256,-0.044394374,0.857367754
218,4e8ad2f7-a98a-478c-85c5-ab4d1493b727,0.019851685,-0.04086569,204.7035065,2.221898093,-64.78892776,14.54056019,0.084025502,-0.529266298,0.117140032,0.836119175
219,53cc6fb1-d82a-4495-a86f-49534a96946a,-0.004974365,0.053512543,205.096405,16.43653353,-67.60726687,-16.93813614,0.036389355,-0.562124014,-0.042461965,0.825160384
220,f108b204-2f3c-4c4b-9950-7b8990f42cac,0.004592896,0.018328786,205.958786,11.25794783,-64.52759473,-5.142119571,0.059027348,-0.534429967,0.01455815,0.843023539
221,1f90826a-25cc-41ad-8396-26c83b2406ec,-0.014060974,0.023862302,205.9112854,24.80115079,-71.19719114,-19.99066263,0.073284917,-0.590200722,-0.014731657,0.803788245
222,9af54aad-508b-4c50-a3c7-f4014162b313,-0.005500793,-0.02952826,206.7674561,15.93203296,-72.40061396,-1.366977165,0.104847483,-0.586203337,0.072311118,0.800089955
223,72a31489-9a11-45cd-ad72-11098345951e,0.033607483,-0.055961967,207.2718353,31.88583675,-55.4514032,-15.01814041,0.182596743,-0.475282371,0.015466496,0.860538125
224,99753004-65d1-4102-999c-414adcdcf684,0.029899597,-0.010890782,207.7286987,24.92914165,-53.9933367,-15.52176351,0.130700663,-0.465149522,-0.020409394,0.875292301
225,c2bf1ae0-19e2-42a8-8ca1-9a8ff2a2309e,0.007843018,-0.050499201,208.1047516,36.93633505,-63.63247995,-19.90205896,0.178719029,-0.539039135,0.025212988,0.822715402
226,707ffac5-951f-4920-900a-c5a95548ae1a,0.004867554,-0.032336414,208.1123657,20.72101726,-66.31638317,-5.433572712,0.124884911,-0.544566333,0.059220187,0.827251077
227,90e907e4-3f95-4106-b270-91aa0e64eaf5,0.002738953,0.016465366,209.0301971,12.55250059,-63.2607223,-4.698034702,0.071638092,-0.524670959,0.022595655,0.847984552
228,0fe6236b-f7dc-4ab2-9de5-e2ab4ea0e570,0.037246704,0.03643167,209.5449219,-1.43762087,-52.6020681,8.57395257,0.021903981,-0.442653626,0.061465234,0.894315422
229,a267da4b-8655-422a-9bef-7db76f82fd7d,0.030136108,0.065543592,209.9958191,8.859639697,-53.19109088,-9.677739343,0.031167636,-0.450587243,-0.040747583,0.891257167
230,26679a80-737f-4db8-933b-58556f31511e,-0.002487183,-0.027318001,210.3689575,12.33777457,-68.65928983,3.867404405,0.107609563,-0.557374179,0.088271536,0.81851238
231,631dda31-8583-437b-8f5e-86cfcafbeec8,0.004920959,0.029386401,210.8776855,-7.759423406,-61.19278082,16.8767726,0.016909357,-0.51086998,0.091959231,0.85455817
232,e53a93dc-d2fd-4287-86fa-9fd3ebddc2aa,0.000518799,0.026459277,211.3376465,8.727914344,-62.46941454,-1.087973831,0.060150485,-0.51763618,0.031360753,0.852907658
233,9034e9c5-25ef-44b2-8ec3-ab74d233b8c9,-0.014022827,0.006902158,211.7695923,9.825562884,-69.17699426,1.308505877,0.07695619,-0.564751089,0.057978205,0.819617391
234,51075212-aea9-45f3-a218-b07972430765,0.010162354,-0.025844693,212.7598877,21.49365481,-61.00400402,-5.421925932,0.136898875,-0.505707085,0.054502819,0.850028634
235,5b34d69b-29a7-46d7-b3c8-1d1ecb24b70f,0.025894165,0.042786717,212.8109894,12.12835147,-52.89959274,-7.888397467,0.063893929,-0.448377967,-0.014297146,0.891442895
236,7e2f4e86-334e-4e19-91d4-66c989215a3d,-0.003433228,0.017026424,213.2392273,-3.005911837,-63.62576461,14.51687713,0.044469789,-0.52555865,0.093612365,0.844421327
237,fd354fcd-1a77-4b12-94c9-149ebc59e071,-0.001342773,-0.021520019,214.2000885,18.31051468,-64.7010937,-1.883414381,0.125714272,-0.530418992,0.071420699,0.835314929
238,41ebbf11-0a60-44a1-ad96-ab0df3463109,0.053421021,-0.040604353,214.7682648,20.43437791,-49.35992991,-0.6540263,0.158829123,-0.411841273,0.068959862,0.89465338
239,4102aa6f-6ddf-4147-a143-108f249e6dcb,-0.015632629,0.032305956,215.1899109,6.279334471,-65.79521288,2.284197417,0.056787819,-0.54129976,0.046452582,0.837622762
240,b1e98ae9-a1ba-42ca-8166-f12ea1f2fe27,0.010604858,-0.047605634,216.2011414,31.4927001,-59.8091773,-11.13800419,0.187569976,-0.500412166,0.053692721,0.8435179
241,ad7dac4f-0a89-44ae-845b-7228bef0893d,0.014396667,0.042175889,216.7606812,-2.484585282,-55.10016202,11.9680493,0.02909006,-0.46189931,0.082435027,0.882614017
242,ba360f60-297f-46d5-af12-a9d915fb73d6,0.017684937,-0.018149853,217.2536316,7.890747193,-58.06091845,10.99556304,0.106266648,-0.476133615,0.116807535,0.865078151
243,e609fc30-6ef9-4276-adb4-2e4fe12900e4,0.032150269,-0.009616017,217.7932739,21.28409165,-50.43647747,-6.758853967,0.142097428,-0.427859396,0.026133712,0.892223001
244,b48a4766-5bed-4c9d-bde5-786027afae40,0.02230072,-0.052621007,218.2702942,22.84137474,-58.33479027,0.553885799,0.175210401,-0.476871669,0.100639299,0.855433643
245,05166efe-cf9f-41c0-87f5-67b9239850bc,0.053771973,-0.054312587,218.8338623,17.7975052,-50.99048353,7.778123963,0.168146759,-0.41480574,0.126913577,0.885186851
246,7a62780c-4e3c-4851-bfbd-9205637bfdfe,-0.004043579,-0.010108352,219.8316803,-0.215486815,-63.16225752,19.08610178,0.085244432,-0.51672262,0.140263811,0.840272069
247,b37de6df-a880-4888-b7aa-31f253993b43,0.029205322,0.006575584,220.4229431,17.17115445,-50.01554546,-3.742304727,0.121570125,-0.422198623,0.033816621,0.897677898
248,c0ce3231-f017-42bf-85c4-0a96262f499d,0.013473511,-0.000207901,220.9347229,0.314895086,-56.53027305,18.294117,0.077669412,-0.467143983,0.141298681,0.869355381
249,da1cc3ef-6d92-4ad6-a99c-672bd908b18d,0.027351379,-0.000636101,221.4923096,18.62415524,-50.41019405,-3.638301731,0.132991135,-0.424683511,0.040530559,0.894603133
250,ff47c786-6c70-46d0-9f51-728bb60083eb,0.035209656,0.012046456,222.5952454,21.33498596,-45.9316281,-9.841514138,0.136918202,-0.396645159,-0.005654015,0.907686055
251,3910d565-7a8d-4a81-8eee-674986e02786,0.037818909,-0.002034664,223.1416931,23.58013514,-45.51027096,-9.607772563,0.156052187,-0.393082887,0.003156565,0.906158805
252,0294a0dc-a8d9-42c1-884e-e57995652645,0.041915894,-0.037329555,224.235611,21.49204788,-49.31316207,1.636163277,0.175290331,-0.407401413,0.090525858,0.891685367
253,51640ad4-6029-4ca2-9740-ef56872817f9,0.028465271,-0.022834659,224.7877045,7.706936528,-53.53424055,16.02311238,0.122044764,-0.436598569,0.154128328,0.877913058
254,8abd18af-f041-48fa-9a10-65131a04c777,0.043022156,-0.007067084,225.3754883,10.13777164,-47.98825912,10.71254158,0.118177116,-0.395749152,0.120719843,0.902686894
255,1f9402bf-2e52-4e12-9739-799ab554c9ee,0.033424377,0.001898289,225.9353943,2.689211865,-49.8513972,18.50065519,0.0887307,-0.41242671,0.155496016,0.893225729
256,cb4513f0-225c-46ba-8eac-2e46627c5384,-0.015541077,-0.001205683,226.4331818,23.20750379,-60.56991937,-6.601192663,0.144962266,-0.503174901,0.052566875,0.850316286
257,1af8a341-e1d9-4e91-ada2-0462f0cd1ece,0.043502808,-0.035695195,227.0680695,15.97476476,-49.66946879,9.735974714,0.160945728,-0.403726161,0.134416401,0.890524507
258,5b722b39-6a0d-40bb-8a74-7e797dbd0758,0.043869019,0.004703283,227.6657562,17.66793137,-44.24051925,-1.286054228,0.138083324,-0.37365821,0.047550712,0.915997505
259,1819af0e-eab6-4a58-a068-20839406a3b6,0.011695862,-0.02899313,228.7708893,24.91764136,-54.09339821,-2.743747238,0.181458697,-0.44848153,0.077250503,0.871762276
260,53751f8d-8d68-4ebf-9e94-e75f22dfc213,0.04119873,-0.016933799,229.9897308,14.70650458,-47.49264924,8.569630562,0.146662518,-0.389507145,0.119221047,0.901421547
261,07df3eba-5260-4203-8646-ac24d45e2f87,0.002830505,-0.045570374,230.5118103,13.09371819,-61.53483192,14.80114369,0.162613392,-0.491366059,0.167793915,0.839024127
262,a5b8322e-76bc-413d-b4e8-10a96efde467,-0.020957947,0.028991938,231.7208252,8.061261234,-59.27677559,6.798481119,0.090235204,-0.488810807,0.086106822,0.86342752
263,ee6f55b0-617a-4648-a928-651b5cbb9fa8,0.000717163,0.055032134,231.7616425,6.652384884,-51.62770721,3.946380277,0.067167833,-0.43265903,0.056193739,0.897294164
264,6e118f9a-0b91-4f25-b192-2b09ffc9e7c8,-0.005851746,0.041252255,232.3516083,-1.996583485,-54.20415921,17.34944494,0.053369761,-0.45263651,0.126396671,0.881076455
265,501d17c8-1749-4904-940e-a5bae0da5991,0.054016113,-0.036901832,233.5940704,27.17825245,-41.77550669,-2.777284734,0.211053461,-0.351775229,0.061739266,0.909889519
266,3cb0d716-1208-4398-9a57-d406372019ea,0.022247314,-0.008937001,234.1904297,25.40926234,-46.43333379,-6.359375211,0.180474043,-0.39517656,0.036835261,0.899948716
267,a61b579a-8c85-49d1-9470-3b2012d1a3db,-0.028175354,0.028393865,234.7567749,21.17480846,-58.22608699,-7.502750056,0.128887892,-0.487729222,0.033013973,0.862796783
268,06708d9a-9961-41c4-8481-02eb7731a38d,0.039024353,-0.011401176,236.0626984,15.51074422,-45.78215362,8.520457761,0.152604684,-0.375122607,0.120155685,0.906398118
269,c4db14cb-db0b-432c-92bb-29b2c6037e9a,0.013076782,0.025476933,236.6788635,21.7771653,-45.62546509,-8.420185416,0.14570199,-0.392495722,0.00658977,0.908115923
270,b37a2cfb-86b4-404d-aac3-b214b3602909,0.006103516,-0.048015833,237.8822632,17.20195902,-58.44597464,13.16875597,0.185008928,-0.46456933,0.171478152,0.848847628
271,7dc5c897-7094-4efe-87e9-c9a01e1d1665,0.048866272,-0.040164948,237.9386902,30.79035972,-40.56446567,-5.773212493,0.231868207,-0.346322596,0.046366729,0.907825947
272,cf655be4-8822-41a6-92d9-e1ae9fa702f2,0.032432556,-0.047824979,238.550766,31.35732756,-46.01553227,-4.014267596,0.235412136,-0.384794265,0.074522503,0.889359891
273,32281a3d-cb71-4439-971a-398d7754177c,0.011505127,-0.01962316,240.4711456,25.74998421,-49.05918633,-2.382813893,0.194254965,-0.408852786,0.074048266,0.88860631
274,2c544eb3-caab-420c-aee0-7d66f6909db8,-0.014030457,-0.008633137,241.0926819,6.87257001,-58.29702998,18.15878402,0.128415719,-0.471846938,0.166399762,0.856259942
275,ef7651b4-4bce-4e07-8958-69f2644d2655,0.052978516,-0.0242486,241.8077698,24.59071248,-39.87021048,0.6295333,0.202018172,-0.332030267,0.077651858,0.918103993
276,29c61756-1ae1-4763-b42d-10a6e71d3f2a,0.016944885,0.017871857,242.4508972,15.79497306,-45.80148776,3.151579297,0.137122765,-0.381818742,0.078538984,0.910627961
277,09db34ae-f712-4666-b2df-31689b45d590,0.010406494,0.045428514,243.1126099,10.99864728,-45.72596497,3.778095678,0.101005539,-0.383619398,0.067448586,0.915469766
278,95651926-534f-4bfa-8786-71c80e7a1d2c,-0.025604248,0.023915887,243.7199707,21.20968682,-54.32019123,-4.744058563,0.145031512,-0.455074131,0.047740489,0.877265275
279,7f6e0384-2a70-4afe-a496-b1e5c9fa2858,0.032974243,-0.014329314,244.4298096,24.0078276,-42.69017109,-0.269455029,0.192874551,-0.356479704,0.07355845,0.911213994
280,69d55d32-394e-45cd-81c9-0b92f431a3ea,0.009513855,-0.027031064,245.0630493,24.5142589,-50.14362777,2.11694586,0.199912548,-0.41047141,0.106298111,0.883317053
281,c87ed2ce-89ee-4ae3-9673-6347bf8883fd,-0.01713562,0.051557541,245.7449036,-2.989228046,-51.77287363,20.603954,0.054963775,-0.433601022,0.149633288,0.886893153
282,a8899c0a-11ec-4aa5-a7a3-1f4c9934e717,-0.043331146,0.05411768,247.0594482,7.887276858,-57.73058024,6.078483609,0.08568047,-0.477738112,0.079477258,0.870694399
283,7bc351d0-877a-4d4a-8e57-81cfdac0f5c0,-0.002323151,0.014332175,247.7739868,21.68511357,-47.58797253,-2.762705194,0.162519559,-0.400280982,0.054207131,0.900235653
284,ee66bd84-5954-437a-aeeb-525b19a8612e,0.003490448,0.033696175,248.4720459,18.58635463,-44.89013913,-2.840054003,0.139869884,-0.380369484,0.039032459,0.913363159
285,84afd12c-cc60-42b5-80c0-5e8656de5a35,0.042930603,-0.00288105,249.1755676,17.73570026,-40.65594965,7.796979318,0.16755721,-0.332618624,0.116421402,0.920725644
286,7dfdf9eb-512c-4f16-b2f8-46a8347c7ed1,0.04466629,-0.030571461,249.8483276,18.1201772,-44.14765367,14.10247591,0.190380633,-0.350391954,0.171069473,0.900952816
287,3109e026-955a-4a66-ac96-ed1a693d6e4a,0.026992798,-0.0461092,251.2060242,16.15862232,-50.71666232,19.3392739,0.196420148,-0.396670759,0.209612995,0.87185663
288,928bb375-2e10-409d-a63b-adff827fc17f,-0.018135071,0.008265615,251.1946564,11.02828101,-53.97314612,12.69649803,0.135046288,-0.439444184,0.141412705,0.876729071
289,a4b8c358-bd5a-4627-9bc7-96687155c2e5,-0.028270721,0.061359406,251.9061737,15.3014387,-50.28503966,-3.417808624,0.107908703,-0.424495965,0.029783785,0.898483038
290,7fa691ac-d538-4771-9d72-9356f658e242,0.012569427,0.040544629,254.0540619,7.256934523,-43.56216102,13.29337738,0.101236254,-0.361026227,0.130593091,0.917800069
291,c73738fb-fca1-42e3-bb9a-c763494183e3,0.032905579,-0.010048151,254.7566071,20.53551692,-41.65513178,6.616997365,0.186514467,-0.339664608,0.116348885,0.914496183
292,d69d4e91-25af-46d4-897c-c38b04c497d5,0.014572144,0.034933567,254.7637939,15.026412,-41.86864592,3.47241593,0.132800043,-0.350367397,0.074751914,0.924131572
293,4dffe36e-b487-4fe1-90ec-1a6b6f379760,-0.02022934,0.029715061,256.1558838,18.22316323,-49.16965554,0.23980188,0.144861296,-0.410488129,0.067761928,0.897732258
294,287e09a1-213f-4f2c-a4f9-741d4224c7e1,0.014858246,0.061090231,256.9226685,15.47000293,-38.81430458,-3.237663693,0.117592022,-0.332710326,0.018301472,0.935489774
295,c07c954a-bcef-4c69-bc51-641293864b0d,0.024982452,0.017746329,258.3617249,20.35907244,-38.87724973,0.525963634,0.168160871,-0.326789916,0.063075773,0.927874923
296,b7ec82eb-5e2e-409c-a19f-d5798fc7e3a8,0.004135132,-0.01153791,258.3256836,14.28014684,-49.27086312,15.34097857,0.167177945,-0.394829154,0.171733826,0.886943579
297,9f36dda1-b9bb-454b-a012-cac5b8a74b1d,-0.019676208,0.043507576,259.0604248,14.97547129,-47.69476813,2.117615713,0.126575381,-0.398583382,0.069434091,0.905698001
298,6c4b6e59-fa50-4b70-96f9-d9ca79520bd7,0.047554016,-0.031776309,260.5447693,29.48988842,-36.34123578,0.092358107,0.242067397,-0.301383078,0.080110967,0.918778479
