,sequence_id,c1,c2,c3,c4,c5,c6,c7,c8,c9,fov,RotQ_x,RotQ_y,RotQ_z,RotQ_w
152,10680d07-55f5-4411-bf80-aa483f4e4451,38.8280525,0,0,0,62.1248856,0,0,0,-1.00015008,1.844376326,0.000329857,0.9384321,-0.000896042,0.3454626
153,e6e31d13-e232-47ec-8270-657f14cdf4bc,38.8280525,0,0,0,62.1248856,0,0,0,-1.00015008,1.843167067,0.000329857,0.9384321,-0.000896042,0.3454626
154,07a1af3b-02c5-432a-972e-03933aca8527,38.8535271,0,0,0,62.1656456,0,0,0,-1.00015008,1.840605855,0.000229473,0.9375435,-0.000618457,0.3478674
155,3b2fc24e-7675-4ba6-87eb-feaaa8206163,38.9076042,0,0,0,62.2521667,0,0,0,-1.00015008,1.839254975,3.60E-05,0.9357514,-9.54E-05,0.352660418
156,9f1a8a99-de9c-4720-8424-973bc3eecf1f,38.9361877,0,0,0,62.2979,0,0,0,-1.00015008,1.837857962,-5.70E-05,0.934847951,0.000150055,0.355048329
157,b898ad21-c89d-4e46-b9b9-9f9866fe96a4,38.9657822,0,0,0,62.345253,0,0,0,-1.00015008,1.837857962,-0.000147309,0.933939755,0.000384907,0.357430369
158,59c6fa52-6dff-4b4e-9d7c-38bb1f9fe4ee,38.9657822,0,0,0,62.345253,0,0,0,-1.00015008,1.834926486,-0.000147309,0.933939755,0.000384907,0.357430369
159,f93bf16d-2032-42c8-a53c-0ca6842b0d8a,39.02805,0,0,0,62.4448776,0,0,0,-1.00015008,1.833392859,-0.000319699,0.932109237,0.000822789,0.36217618
160,56446b11-d861-4ddc-bb8d-87fe3b3dca47,39.0607,0,0,0,62.49712,0,0,0,-1.00015008,1.831814528,-0.000401619,0.931187153,0.001025904,0.364539772
161,ac2a1123-acbd-48b3-a562-5155c4841b62,39.094368,0,0,0,62.5509872,0,0,0,-1.00015008,1.830191851,-0.000480579,0.930260658,0.001218499,0.3668971
162,1808ef80-350c-4a58-9a16-1755d2be3c1a,39.1290321,0,0,0,62.6064529,0,0,0,-1.00015008,1.828524947,-0.000556509,0.929329753,0.001400631,0.369247824
163,bd2927b3-5b4e-4ccd-ae3a-468fd9d958f1,39.16471,0,0,0,62.6635361,0,0,0,-1.00015008,1.826815248,-0.000629333,0.9283946,0.001572341,0.371592075
164,6720e33a-0f0f-482c-8074-986d8cf25bd5,39.20137,0,0,0,62.7221947,0,0,0,-1.00015008,1.825062156,-0.000698978,0.927455246,0.00173367,0.37392956
165,51e3b173-24ee-45ca-8c67-0d8834eb215b,39.2390251,0,0,0,62.782444,0,0,0,-1.00015008,1.823266506,-0.000765362,0.926511765,0.001884646,0.376260251
166,ab0ea4b6-6a7c-4d48-ae49-456f7927e8b9,39.2776756,0,0,0,62.8442841,0,0,0,-1.00015008,1.821428299,-0.000828423,0.9255643,0.002025332,0.378584117
167,b647e3f6-fc60-4599-8532-8ff347171aa8,39.3173256,0,0,0,62.9077225,0,0,0,-1.00015008,1.821428299,-0.000888087,0.924612939,0.002155775,0.380900919
168,3089c62f-a493-4723-8915-18206744ab2e,39.3173256,0,0,0,62.9077225,0,0,0,-1.00015008,1.817627788,-0.000888087,0.924612939,0.002155775,0.380900919
169,59f863b0-3757-4653-808c-3b983258823f,39.3995476,0,0,0,63.03928,0,0,0,-1.00015008,1.815665603,-0.000996937,0.9226987,0.002386099,0.385513216
170,ed7a59b2-99ea-4626-89e3-215dae5d60be,39.44214,0,0,0,63.10742,0,0,0,-1.00015008,1.813662887,-0.001045995,0.921736062,0.002486102,0.387808442
171,3723642b-9c91-4eae-821e-302f49fd9128,39.4856949,0,0,0,63.1771126,0,0,0,-1.00015008,1.811620593,-0.001091379,0.9207699,0.002576052,0.390096277
172,8c628911-a256-45a8-802c-25263fe5f6a5,39.53022,0,0,0,63.2483521,0,0,0,-1.00015008,1.811620593,-0.001133031,0.919800162,0.002656024,0.392376631
173,278fba77-edee-4a2e-85a8-e188c23f5d95,39.53022,0,0,0,63.2483521,0,0,0,-1.00015008,1.809538722,-0.001133031,0.919800162,0.002656024,0.392376631
174,129ee269-1218-4271-9609-70b890343440,39.5757,0,0,0,63.32112,0,0,0,-1.00015008,1.805258036,-0.001170888,0.918827,0.002726074,0.394649416
175,23c165e4-7c84-43ed-9de0-17325d8991a0,39.6695633,0,0,0,63.471302,0,0,0,-1.00015008,1.803060651,-0.001234956,0.916870952,0.002836612,0.399171859
176,1cc842a5-8e4c-4b97-8191-2729dd148cf8,39.71792,0,0,0,63.54867,0,0,0,-1.00015008,1.800824881,-0.001261055,0.9158881,0.002877239,0.4014214
177,067613d9-fd31-4f90-9305-f6715da77b55,39.7672272,0,0,0,63.6275673,0,0,0,-1.00015008,1.798552275,-0.001283111,0.91490227,0.002908171,0.403663039
178,c1b01694-090b-48c9-8296-8d3d0655bc40,39.8174934,0,0,0,63.70799,0,0,0,-1.00015008,1.79624331,-0.001301075,0.9139134,0.00292949,0.405896634
179,eeafdf65-0336-4ec2-b0f9-53461096b243,39.8686829,0,0,0,63.7898941,0,0,0,-1.00015008,1.79389739,-0.001314892,0.912921667,0.00294126,0.4081221
180,8eb53d8c-378b-4d03-9e12-21b89ce37364,39.920826,0,0,0,63.87332,0,0,0,-1.00015008,1.791516185,-0.0013245,0.911927164,0.002943533,0.410339534
181,7307e5bf-589f-4672-a818-0bfd7f290dce,39.9739037,0,0,0,63.9582443,0,0,0,-1.00015008,1.789099574,-0.001329854,0.9109299,0.002936391,0.412548572
182,c47ef469-17a4-4507-aedf-3bedce2b872c,40.0279,0,0,0,64.04464,0,0,0,-1.00015008,1.786647439,-0.001330904,0.90993,0.002919906,0.4147494
183,c953186c-9017-4fb1-9e64-1b3065fce8d1,40.08285,0,0,0,64.13256,0,0,0,-1.00015008,1.784162045,-0.001327591,0.9089276,0.00289413,0.416941881
184,f6f5d470-3a42-4e4e-8e50-3e8b8fe8db07,40.13869,0,0,0,64.22191,0,0,0,-1.00015008,1.779088974,-0.001319874,0.9079227,0.002859151,0.419125855
185,3b5f4b64-67d9-4267-9780-7010abb53023,40.2531662,0,0,0,64.40507,0,0,0,-1.00015008,1.776502609,-0.001291037,0.905905843,0.002761856,0.423468143
186,a6d25e69-0e18-4aa9-82ac-54d0763258e4,40.3117828,0,0,0,64.4988556,0,0,0,-1.00015008,1.776502609,-0.001269826,0.9048941,0.002699688,0.425626367
187,d833e3aa-66fb-436e-8766-338e9136e26e,40.3117828,0,0,0,64.4988556,0,0,0,-1.00015008,1.771233439,-0.001269826,0.9048941,0.002699688,0.425626367
188,b94cbf29-7488-4b76-a901-d2940f972842,40.4317245,0,0,0,64.69076,0,0,0,-1.00015008,1.768551707,-0.001213607,0.9028642,0.002548686,0.42991665
189,9d12cbd2-6e43-48cf-bef3-1616c4f31279,40.49304,0,0,0,64.7888641,0,0,0,-1.00015008,1.765838623,-0.001178517,0.90184623,0.002460005,0.432048529
190,aae3b65d-f158-4779-8e39-f4dfe6ab755f,40.5552635,0,0,0,64.88842,0,0,0,-1.00015008,1.763094783,-0.001138724,0.900826454,0.002362644,0.434171468
191,6fa083ff-1cfa-44c9-87a6-309c5e7e751f,40.6183853,0,0,0,64.98942,0,0,0,-1.00015008,1.763094783,-0.001094183,0.899804831,0.002256667,0.4362855
192,f5e17aa4-e245-4a5d-ad0d-064191029085,40.6183853,0,0,0,64.98942,0,0,0,-1.00015008,1.760321021,-0.001094183,0.899804831,0.002256667,0.4362855
193,a2697f6e-4c2a-46f1-89f0-532b038cfc67,40.6824,0,0,0,65.09184,0,0,0,-1.00015008,1.754685879,-0.001044867,0.8987814,0.002142169,0.438390672
194,5e46aa63-e2db-4dc9-8fc0-d84d83460589,40.8130722,0,0,0,65.30092,0,0,0,-1.00015008,1.751825094,-0.000931762,0.896729767,0.001887909,0.442573518
195,55fd56b2-6620-4cff-adfd-68726e92cb0b,40.87973,0,0,0,65.40757,0,0,0,-1.00015008,1.748936057,-0.000867909,0.895701647,0.001748309,0.444651276
196,2d5ea16a-1ec2-4a76-92b8-21e92b220f6e,40.94727,0,0,0,65.51563,0,0,0,-1.00015008,1.748936057,-0.000799152,0.8946721,0.001600509,0.446719885
197,1f946070-fe59-4d9c-8af8-d393aabdc4bc,40.94727,0,0,0,65.51563,0,0,0,-1.00015008,1.743075371,-0.000799152,0.8946721,0.001600509,0.446719885
198,aabade80-96ab-4a8e-b5ad-394b67cf4065,41.0849648,0,0,0,65.73595,0,0,0,-1.00015008,1.740105033,-0.000646793,0.8926091,0.001280603,0.4508292
199,cad8be09-7e81-469f-adbe-c1225d0f16cf,41.1551132,0,0,0,65.84818,0,0,0,-1.00015008,1.73408556,-0.000563146,0.891575754,0.00110868,0.452869922
200,ff8bbd51-be48-4bef-b0aa-f0ab762b5730,41.2979927,0,0,0,66.07679,0,0,0,-1.00015008,1.73408556,-0.000380778,0.889505744,0.000741271,0.456923246
201,b09a2a9e-2d99-4b17-9b01-6be5d306c063,41.2979927,0,0,0,66.07679,0,0,0,-1.00015008,1.731037736,-0.000380778,0.889505744,0.000741271,0.456923246
202,80376c49-36c7-4920-94d5-71f153c6c861,41.37072,0,0,0,66.19315,0,0,0,-1.00015008,1.727964997,-0.000282019,0.8884692,0.00054597,0.458935857
203,3e338158-fecd-40d7-8505-d7ded15c0782,41.4442978,0,0,0,66.3108749,0,0,0,-1.00015008,1.724868059,-0.000178174,0.8874318,0.000343034,0.4609389
204,0dafd330-e2e9-49eb-9a6a-c0a3effbf562,41.5187149,0,0,0,66.42995,0,0,0,-1.00015008,1.72174716,-6.92E-05,0.886393547,0.000132562,0.462932467
205,39edbaa6-a2e8-4907-9179-5f17d6b4fb1c,41.5939865,0,0,0,66.55038,0,0,0,-1.00015008,1.718602777,4.48E-05,0.8853545,-8.54E-05,0.464916527
206,0a907918-82d5-4390-85e7-635c62e461a9,41.6701,0,0,0,66.6721649,0,0,0,-1.00015008,1.715435028,0.000164021,0.884314835,-0.000310664,0.466890961
207,3973bbab-21e1-4ce2-a653-0e99b63102aa,41.74706,0,0,0,66.7952957,0,0,0,-1.00015008,1.712245226,0.000288365,0.8832745,-0.000543249,0.468855947
208,bbf34e0a-4d79-4ed9-a1fb-0e73916a4b8e,41.8248444,0,0,0,66.919754,0,0,0,-1.00015008,1.709033251,0.00041787,0.88223356,-0.00078303,0.470811218
209,3164cbac-5519-459a-bff2-8ffd350a0057,41.9034653,0,0,0,67.04555,0,0,0,-1.00015008,1.705799699,0.000552559,0.881192148,-0.001029938,0.472756863
210,f51bff8f-e208-4c79-9b4c-cfdd516f8a76,41.9829025,0,0,0,67.1726456,0,0,0,-1.00015008,1.70254457,0.000692433,0.880150259,-0.001283872,0.4746929
211,281d50c0-9de3-4800-adbd-536ef22066e5,42.0631866,0,0,0,67.3011,0,0,0,-1.00015008,1.699268937,0.000837503,0.8791081,-0.001544747,0.4766192
212,0b80bb94-6b8e-4ff5-84e1-7714586fe24a,42.1442833,0,0,0,67.4308548,0,0,0,-1.00015008,1.695972919,0.000987779,0.8780656,-0.001812476,0.478535861
213,78a014c9-fbaf-41a2-b672-e376109d9d2d,42.2262,0,0,0,67.56192,0,0,0,-1.00015008,1.692656875,0.001143278,0.877022862,-0.002086993,0.480442762
214,6ac7185f-2630-4dfb-92e3-d99745f66ac4,42.3089371,0,0,0,67.6943,0,0,0,-1.00015008,1.689321637,0.001303997,0.87597996,-0.002368195,0.48234
215,d1fb21f4-49a5-4640-9a41-bcc9db31de17,42.39248,0,0,0,67.8279648,0,0,0,-1.00015008,1.685967445,0.001469941,0.874936938,-0.002655996,0.484227449
216,44c30359-5a56-4a23-b15b-160cca6a032a,42.47683,0,0,0,67.96293,0,0,0,-1.00015008,1.682594419,0.001641126,0.873893857,-0.002950329,0.486105084
217,e2d0e8ef-36b3-4030-be86-9ec21ab3079a,42.5619926,0,0,0,68.09919,0,0,0,-1.00015008,1.679203272,0.001817545,0.8728508,-0.003251092,0.4879731
218,4e8ad2f7-a98a-478c-85c5-ab4d1493b727,42.6479568,0,0,0,68.23673,0,0,0,-1.00015008,1.675794363,0.0019992,0.8718078,-0.003558201,0.4898312
219,53cc6fb1-d82a-4495-a86f-49534a96946a,42.734726,0,0,0,68.3755646,0,0,0,-1.00015008,1.668925285,0.002186101,0.8707649,-0.003871586,0.4916796
220,f108b204-2f3c-4c4b-9950-7b8990f42cac,42.91064,0,0,0,68.65703,0,0,0,-1.00015008,1.668925285,0.002575615,0.868679762,-0.004516803,0.495346934
221,1f90826a-25cc-41ad-8396-26c83b2406ec,42.91064,0,0,0,68.65703,0,0,0,-1.00015008,1.661990523,0.002575615,0.868679762,-0.004516803,0.495346934
222,9af54aad-508b-4c50-a3c7-f4014162b313,43.0897141,0,0,0,68.94354,0,0,0,-1.00015008,1.658499241,0.002986085,0.8665957,-0.005186087,0.498975068
223,72a31489-9a11-45cd-ad72-11098345951e,43.1804352,0,0,0,69.0887,0,0,0,-1.00015008,1.65499258,0.003199162,0.8655543,-0.005529533,0.5007744
224,99753004-65d1-4102-999c-414adcdcf684,43.2719421,0,0,0,69.23511,0,0,0,-1.00015008,1.6514709,0.003417471,0.864513338,-0.005878753,0.5025639
225,c2bf1ae0-19e2-42a8-8ca1-9a8ff2a2309e,43.3642273,0,0,0,69.38277,0,0,0,-1.00015008,1.6514709,0.003640996,0.863472939,-0.006233649,0.504343569
226,707ffac5-951f-4920-900a-c5a95548ae1a,43.3642273,0,0,0,69.38277,0,0,0,-1.00015008,1.64438498,0.003640996,0.863472939,-0.006233649,0.504343569
227,90e907e4-3f95-4106-b270-91aa0e64eaf5,43.5511246,0,0,0,69.6818,0,0,0,-1.00015008,1.640821099,0.004103675,0.8613937,-0.006960156,0.5078736
228,0fe6236b-f7dc-4ab2-9de5-e2ab4ea0e570,43.6457253,0,0,0,69.83316,0,0,0,-1.00015008,1.637243748,0.004342811,0.860355139,-0.007331602,0.5096239
229,a267da4b-8655-422a-9bef-7db76f82fd7d,43.7411079,0,0,0,69.98577,0,0,0,-1.00015008,1.63365376,0.00458713,0.8593172,-0.007708396,0.51136446
230,26679a80-737f-4db8-933b-58556f31511e,43.8372421,0,0,0,70.13959,0,0,0,-1.00015008,1.630051255,0.00483663,0.858280063,-0.008090475,0.51309514
231,631dda31-8583-437b-8f5e-86cfcafbeec8,43.9341354,0,0,0,70.29462,0,0,0,-1.00015008,1.626436114,0.005091289,0.857243657,-0.008477738,0.514816
232,e53a93dc-d2fd-4287-86fa-9fd3ebddc2aa,44.0318,0,0,0,70.45088,0,0,0,-1.00015008,1.622809052,0.005351096,0.8562082,-0.008870111,0.5165272
233,9034e9c5-25ef-44b2-8ec3-ab74d233b8c9,44.13023,0,0,0,70.60837,0,0,0,-1.00015008,1.615521789,0.005616047,0.8551736,-0.009267524,0.518228531
234,51075212-aea9-45f3-a218-b07972430765,44.3293152,0,0,0,70.9269,0,0,0,-1.00015008,1.615521789,0.006161293,0.8531072,-0.010077117,0.5216019
235,5b34d69b-29a7-46d7-b3c8-1d1ecb24b70f,44.3293152,0,0,0,70.9269,0,0,0,-1.00015008,1.611861348,0.006161293,0.8531072,-0.010077117,0.5216019
236,7e2f4e86-334e-4e19-91d4-66c989215a3d,44.4299965,0,0,0,71.088,0,0,0,-1.00015008,1.604509711,0.006441568,0.852075636,-0.010489157,0.523274
237,fd354fcd-1a77-4b12-94c9-149ebc59e071,44.6336,0,0,0,71.41376,0,0,0,-1.00015008,1.600819588,0.00701732,0.8500155,-0.011327297,0.526589155
238,41ebbf11-0a60-44a1-ad96-ab0df3463109,44.736496,0,0,0,71.57839,0,0,0,-1.00015008,1.59711957,0.007312771,0.848987162,-0.01175326,0.5282321
239,4102aa6f-6ddf-4147-a143-108f249e6dcb,44.8401527,0,0,0,71.74425,0,0,0,-1.00015008,1.589692473,0.007613241,0.847960055,-0.012183706,0.5298654
240,b1e98ae9-a1ba-42ca-8166-f12ea1f2fe27,45.049675,0,0,0,72.07948,0,0,0,-1.00015008,1.585966468,0.008229173,0.845909536,-0.013057766,0.5331031
241,ad7dac4f-0a89-44ae-845b-7228bef0893d,45.1555252,0,0,0,72.24884,0,0,0,-1.00015008,1.582231879,0.00854459,0.8448862,-0.013501226,0.5347074
242,ba360f60-297f-46d5-af12-a9d915fb73d6,45.2621155,0,0,0,72.41939,0,0,0,-1.00015008,1.578489661,0.008864948,0.843864262,-0.013948873,0.5363022
243,e609fc30-6ef9-4276-adb4-2e4fe12900e4,45.36944,0,0,0,72.5911,0,0,0,-1.00015008,1.574740291,0.00919023,0.8428436,-0.014400644,0.5378875
244,b48a4766-5bed-4c9d-bde5-786027afae40,45.4774742,0,0,0,72.76396,0,0,0,-1.00015008,1.570983291,0.009520406,0.8418244,-0.014856458,0.539463043
245,05166efe-cf9f-41c0-87f5-67b9239850bc,45.5862465,0,0,0,72.9379959,0,0,0,-1.00015008,1.563449621,0.009855452,0.8408066,-0.015316233,0.5410292
246,7a62780c-4e3c-4851-bfbd-9205637bfdfe,45.80594,0,0,0,73.289505,0,0,0,-1.00015008,1.559672952,0.010540078,0.8387755,-0.01624743,0.5441328
247,b37de6df-a880-4888-b7aa-31f253993b43,45.9168663,0,0,0,73.46699,0,0,0,-1.00015008,1.555890441,0.010889602,0.837762356,-0.016718697,0.5456704
248,c0ce3231-f017-42bf-85c4-0a96262f499d,46.0285149,0,0,0,73.64562,0,0,0,-1.00015008,1.552102327,0.011243908,0.836750746,-0.01719366,0.547198534
249,da1cc3ef-6d92-4ad6-a99c-672bd908b18d,46.1408653,0,0,0,73.825386,0,0,0,-1.00015008,1.544510365,0.011602957,0.8357406,-0.017672239,0.5487174
250,ff47c786-6c70-46d0-9f51-728bb60083eb,46.3677,0,0,0,74.18832,0,0,0,-1.00015008,1.540706396,0.0123352,0.833725452,-0.018639974,0.551726639
251,3910d565-7a8d-4a81-8eee-674986e02786,46.48219,0,0,0,74.3715057,0,0,0,-1.00015008,1.533086061,0.012708341,0.8327204,-0.019129004,0.553217351
252,0294a0dc-a8d9-42c1-884e-e57995652645,46.71326,0,0,0,74.74122,0,0,0,-1.00015008,1.529269695,0.013468518,0.8307154,-0.020117039,0.5561707
253,51640ad4-6029-4ca2-9740-ef56872817f9,46.82985,0,0,0,74.92776,0,0,0,-1.00015008,1.525449514,0.013855499,0.8297156,-0.020615917,0.5576334
254,8abd18af-f041-48fa-9a10-65131a04c777,46.94714,0,0,0,75.1154251,0,0,0,-1.00015008,1.521625519,0.014247034,0.8287176,-0.021117946,0.559087
255,1f9402bf-2e52-4e12-9739-799ab554c9ee,47.0651321,0,0,0,75.3042145,0,0,0,-1.00015008,1.517798543,0.0146431,0.8277215,-0.021623071,0.560531259
256,cb4513f0-225c-46ba-8eac-2e46627c5384,47.18382,0,0,0,75.49411,0,0,0,-1.00015008,1.513968706,0.015043663,0.826727033,-0.022131214,0.5619665
257,1af8a341-e1d9-4e91-ada2-0462f0cd1ece,47.303196,0,0,0,75.68511,0,0,0,-1.00015008,1.51013577,0.015448688,0.825734556,-0.02264232,0.5633925
258,5b722b39-6a0d-40bb-8a74-7e797dbd0758,47.42327,0,0,0,75.8772354,0,0,0,-1.00015008,1.502462745,0.015858145,0.8247439,-0.02315632,0.5648095
259,1819af0e-eab6-4a58-a068-20839406a3b6,47.6654854,0,0,0,76.26478,0,0,0,-1.00015008,1.494781613,0.01669026,0.82276845,-0.024192793,0.5676162
260,53751f8d-8d68-4ebf-9e94-e75f22dfc213,47.91045,0,0,0,76.65672,0,0,0,-1.00015008,1.490938544,0.017539753,0.8208009,-0.025240138,0.570386946
261,07df3eba-5260-4203-8646-ac24d45e2f87,48.03396,0,0,0,76.85433,0,0,0,-1.00015008,1.483248591,0.017970933,0.819820046,-0.025767736,0.5717588
262,a5b8322e-76bc-413d-b4e8-10a96efde467,48.2830238,0,0,0,77.25284,0,0,0,-1.00015008,1.483248591,0.018846005,0.8178644,-0.026830498,0.574476
263,ee6f55b0-617a-4648-a928-651b5cbb9fa8,48.2830238,0,0,0,77.25284,0,0,0,-1.00015008,1.479401946,0.018846005,0.8178644,-0.026830498,0.574476
264,6e118f9a-0b91-4f25-b192-2b09ffc9e7c8,48.40858,0,0,0,77.45373,0,0,0,-1.00015008,1.471706867,0.019289834,0.816889763,-0.027365556,0.5758213
265,501d17c8-1749-4904-940e-a5bae0da5991,48.6617165,0,0,0,77.85875,0,0,0,-1.00015008,1.467858911,0.020189915,0.8149465,-0.028442718,0.578485548
266,3cb0d716-1208-4398-9a57-d406372019ea,48.7893,0,0,0,78.06288,0,0,0,-1.00015008,1.464010239,0.020646095,0.813978,-0.028984714,0.57980454
267,a61b579a-8c85-49d1-9470-3b2012d1a3db,48.91757,0,0,0,78.26811,0,0,0,-1.00015008,1.456314564,0.021106327,0.8130118,-0.02952892,0.5811148
268,06708d9a-9961-41c4-8481-02eb7731a38d,49.17609,0,0,0,78.68175,0,0,0,-1.00015008,1.452467203,0.022038814,0.811085463,-0.030623728,0.583709538
269,c4db14cb-db0b-432c-92bb-29b2c6037e9a,49.3063736,0,0,0,78.8902,0,0,0,-1.00015008,1.444774747,0.022511,0.8101256,-0.031174226,0.584993958
270,b37a2cfb-86b4-404d-aac3-b214b3602909,49.568924,0,0,0,79.31028,0,0,0,-1.00015008,1.444774747,0.023467084,0.80821234,-0.032281164,0.5875373
271,7dc5c897-7094-4efe-87e9-c9a01e1d1665,49.568924,0,0,0,79.31028,0,0,0,-1.00015008,1.440930009,0.023467084,0.80821234,-0.032281164,0.5875373
272,cf655be4-8822-41a6-92d9-e1ae9fa702f2,49.7012,0,0,0,79.52192,0,0,0,-1.00015008,1.429403901,0.023950912,0.807259,-0.032837488,0.5887962
273,32281a3d-cb71-4439-971a-398d7754177c,50.1020126,0,0,0,80.16322,0,0,0,-1.00015008,1.425565243,0.025425145,0.804412365,-0.03451734,0.592522562
274,2c544eb3-caab-420c-aee0-7d66f6909db8,50.2369347,0,0,0,80.3791,0,0,0,-1.00015008,1.421728492,0.025924021,0.8034679,-0.03508075,0.5937479
275,ef7651b4-4bce-4e07-8958-69f2644d2655,50.3725243,0,0,0,80.59604,0,0,0,-1.00015008,1.417893767,0.026426569,0.8025258,-0.035645805,0.594965
276,29c61756-1ae1-4763-b42d-10a6e71d3f2a,50.50877,0,0,0,80.81403,0,0,0,-1.00015008,1.414061069,0.026932754,0.801586,-0.036212456,0.596173763
277,09db34ae-f712-4666-b2df-31689b45d590,50.64568,0,0,0,81.03309,0,0,0,-1.00015008,1.410231113,0.027442547,0.8006484,-0.03678067,0.5973745
278,95651926-534f-4bfa-8786-71c80e7a1d2c,50.78325,0,0,0,81.2532,0,0,0,-1.00015008,1.406403422,0.027955907,0.799713135,-0.03735039,0.5985669
279,7f6e0384-2a70-4afe-a496-b1e5c9fa2858,50.9214668,0,0,0,81.47435,0,0,0,-1.00015008,1.402578712,0.028472807,0.798780143,-0.037921578,0.5997513
280,69d55d32-394e-45cd-81c9-0b92f431a3ea,51.0603371,0,0,0,81.69654,0,0,0,-1.00015008,1.398756504,0.0289932,0.7978495,-0.03849418,0.6009275
281,c87ed2ce-89ee-4ae3-9673-6347bf8883fd,51.1998749,0,0,0,81.9198,0,0,0,-1.00015008,1.391121984,0.029517068,0.796921134,-0.039068166,0.6020957
282,a8899c0a-11ec-4aa5-a7a3-1f4c9934e717,51.4808922,0,0,0,82.36943,0,0,0,-1.00015008,1.387309313,0.030575031,0.795071363,-0.040220067,0.6044081
283,7bc351d0-877a-4d4a-8e57-81cfdac0f5c0,51.62239,0,0,0,82.5958252,0,0,0,-1.00015008,1.383500338,0.031109082,0.794149935,-0.040797915,0.605552435
284,ee66bd84-5954-437a-aeeb-525b19a8612e,51.7645264,0,0,0,82.82324,0,0,0,-1.00015008,1.379694819,0.031646445,0.793230951,-0.041376963,0.606688738
285,84afd12c-cc60-42b5-80c0-5e8656de5a35,51.90732,0,0,0,83.05171,0,0,0,-1.00015008,1.375893116,0.03218711,0.7923142,-0.04195718,0.607817352
286,7dfdf9eb-512c-4f16-b2f8-46a8347c7ed1,52.0507622,0,0,0,83.28122,0,0,0,-1.00015008,1.368301511,0.03273102,0.7913998,-0.042538516,0.6089381
287,3109e026-955a-4a66-ac96-ed1a693d6e4a,52.3395767,0,0,0,83.7433243,0,0,0,-1.00015008,1.368301511,0.033828467,0.7895781,-0.043704398,0.611156344
288,928bb375-2e10-409d-a63b-adff827fc17f,52.3395767,0,0,0,83.7433243,0,0,0,-1.00015008,1.364511847,0.033828467,0.7895781,-0.043704398,0.611156344
289,a4b8c358-bd5a-4627-9bc7-96687155c2e5,52.4849548,0,0,0,83.97593,0,0,0,-1.00015008,1.353168011,0.034381934,0.788670838,-0.04428887,0.6122538
290,7fa691ac-d538-4771-9d72-9356f658e242,52.92498,0,0,0,84.67997,0,0,0,-1.00015008,1.34939599,0.03606088,0.7859632,-0.046047915,0.615500748
291,c73738fb-fca1-42e3-bb9a-c763494183e3,53.0729446,0,0,0,84.91671,0,0,0,-1.00015008,1.34939599,0.0366266,0.7850654,-0.046636023,0.6165679
292,d69d4e91-25af-46d4-897c-c38b04c497d5,53.0729446,0,0,0,84.91671,0,0,0,-1.00015008,1.341865897,0.0366266,0.7850654,-0.046636023,0.6165679
293,4dffe36e-b487-4fe1-90ec-1a6b6f379760,53.37079,0,0,0,85.3932648,0,0,0,-1.00015008,1.338108301,0.037766926,0.7832769,-0.047814656,0.6186798
294,287e09a1-213f-4f2c-a4f9-741d4224c7e1,53.52068,0,0,0,85.63309,0,0,0,-1.00015008,1.330608368,0.038341463,0.7823863,-0.048405107,0.619724631
295,c07c954a-bcef-4c69-bc51-641293864b0d,53.82238,0,0,0,86.11581,0,0,0,-1.00015008,1.330608368,0.039499126,0.780612051,-0.04958811,0.6217922
296,b7ec82eb-5e2e-409c-a19f-d5798fc7e3a8,53.82238,0,0,0,86.11581,0,0,0,-1.00015008,1.326865911,0.039499126,0.780612051,-0.04958811,0.6217922
297,9f36dda1-b9bb-454b-a012-cac5b8a74b1d,53.9741936,0,0,0,86.35871,0,0,0,-1.00015008,1.319397449,0.04008218,0.779728651,-0.050180588,0.622815
298,6c4b6e59-fa50-4b70-96f9-d9ca79520bd7,54.279747,0,0,0,86.8475952,0,0,0,-1.00015008,1.315671325,0.04125656,0.7779689,-0.05136735,0.624838948
299,ddc66de0-fbcb-40a6-ae9a-e42a7aab069e,54.4334831,0,0,0,87.0935745,0,0,0,-1.00015008,1.31195116,0.041847814,0.7770926,-0.05196156,0.6258401
300,84159a7b-c553-42cc-957b-e49f65f28327,54.58785,0,0,0,87.34056,0,0,0,-1.00015008,1.304527521,0.042441748,0.7762187,-0.052556288,0.626834154
301,397abd53-7000-4c08-a697-111de232e7c8,54.8985138,0,0,0,87.83762,0,0,0,-1.00015008,1.300824642,0.04363746,0.7744781,-0.05374713,0.6288011
302,49195a85-0f31-49b2-b6ec-8ca780367092,55.0548019,0,0,0,88.0876846,0,0,0,-1.00015008,1.293436885,0.04423919,0.773611367,-0.054343205,0.6297739
303,aa7bf4f4-7b29-480a-b694-198273f986fa,55.3692856,0,0,0,88.59086,0,0,0,-1.00015008,1.293436885,0.045450207,0.7718851,-0.05553649,0.631698847
304,1a7b1931-63d0-4979-a3b0-d754615256ed,55.3692856,0,0,0,88.59086,0,0,0,-1.00015008,1.289752483,0.045450207,0.7718851,-0.05553649,0.631698847
305,40c601eb-7a94-4559-9c46-6db418182df7,55.5274734,0,0,0,88.843956,0,0,0,-1.00015008,1.286073804,0.046059437,0.771025538,-0.056133647,0.6326509
306,7db16f67-651c-46ed-bd05-3760bd1d98e6,55.6863174,0,0,0,89.09811,0,0,0,-1.00015008,1.275076866,0.046671096,0.7701684,-0.05673109,0.6335961
